# sorteny_fq_calibration_tsv_v1
# model	mse=c0+c1/(mod_a*lambda+mod_b)^2
# sweep	<repo>/output/checkpoints/20260613_lambda005_recalibration_audit/sweeps/canonical/sweep_results.json
# weights	<repo>/weights/encoder
# max_lambda	0.05
# q_min	64
# q_max	255
# q_baseline	204
# mod_a	884.459481
# mod_b	13.9541889
# mod_r2	1
block_y	block_x	c0	c1	r2	valid	q_baseline	q_min	q_max	max_lambda	mod_a	mod_b	mse_at_baseline
5	28	15.644401790963371	269691.4636743947	0.9938902639475927	1	204	64	255	0.05	884.4594814498472	13.954188939546285	126.45970789496307
5	29	12.963470669337482	282112.8052870131	0.9925531457118953	1	204	64	255	0.05	884.4594814498472	13.954188939546285	128.88266383847065
5	30	29.705588347881957	274110.4842377516	0.9849958051844115	1	204	64	255	0.05	884.4594814498472	13.954188939546285	142.33665498703704
5	31	25.2115868884799	273784.1420824405	0.9938925579289501	1	204	64	255	0.05	884.4594814498472	13.954188939546285	137.70856064481723
6	0	26.212266321193567	280554.05411264003	0.9966054172733902	1	204	64	255	0.05	884.4594814498472	13.954188939546285	141.49097392888285
6	1	15.348876000443653	299199.315002845	0.9939114578750078	1	204	64	255	0.05	884.4594814498472	13.954188939546285	138.28885795766723
6	2	34.5973467636324	313141.8117559584	0.9932444380266884	1	204	64	255	0.05	884.4594814498472	13.954188939546285	163.26625326485137
6	3	77.26485240493648	316915.44846129813	0.9870778433738495	1	204	64	255	0.05	884.4594814498472	13.954188939546285	207.4843334068463
6	4	98.40490888822026	319418.8421126825	0.9944022487517046	1	204	64	255	0.05	884.4594814498472	13.954188939546285	229.65302583580427
6	5	554.0451128623627	445323.9123235351	0.9895059847530837	1	204	64	255	0.05	884.4594814498472	13.954188939546285	737.0271953770068
6	6	394.4621804139016	369698.8693918773	0.9813433133063739	1	204	64	255	0.05	884.4594814498472	13.954188939546285	546.3701897360859
6	7	163.93076600591962	364872.4283818063	0.9945888839057551	1	204	64	255	0.05	884.4594814498472	13.954188939546285	313.8556071156697
6	8	93.53225825216941	361640.05061851646	0.9967393814281953	1	204	64	255	0.05	884.4594814498472	13.954188939546285	242.1289263215033
6	9	132.17876944978318	339735.88816376554	0.9974772177829188	1	204	64	255	0.05	884.4594814498472	13.954188939546285	271.77509158934924
6	10	320.30076060540455	382743.73185074684	0.9863793095500508	1	204	64	255	0.05	884.4594814498472	13.954188939546285	477.5688595899353
6	11	342.0388050980961	352948.9602713755	0.9711450416020495	1	204	64	255	0.05	884.4594814498472	13.954188939546285	487.06433367315685
6	12	251.23055725469064	385020.1901112994	0.9884319646345407	1	204	64	255	0.05	884.4594814498472	13.954188939546285	409.43404520385207
6	13	215.15653810403845	357872.5715517689	0.9926375925143038	1	204	64	255	0.05	884.4594814498472	13.954188939546285	362.2051618254575
6	14	79.17705643123668	330470.4666879126	0.9960963535335263	1	204	64	255	0.05	884.4594814498472	13.954188939546285	214.96624836712363
6	15	76.0426268850542	353224.90816739784	0.9921114493660159	1	204	64	255	0.05	884.4594814498472	13.954188939546285	221.18154151301354
6	16	31.09976242194074	278546.37204802246	0.9963666292808343	1	204	64	255	0.05	884.4594814498472	13.954188939546285	145.55352029069903
6	17	29.494112673126608	288452.27809338045	0.9898925258507472	1	204	64	255	0.05	884.4594814498472	13.954188939546285	148.01817367902504
6	18	5.041433438717718	320094.96936344716	0.997472414226412	1	204	64	255	0.05	884.4594814498472	13.954188939546285	136.56736877639062
6	19	20.812743747464225	297111.8514573177	0.9929488524457315	1	204	64	255	0.05	884.4594814498472	13.954188939546285	142.8949940263213
6	20	12.736052601943129	301325.54764600913	0.9867043655197499	1	204	64	255	0.05	884.4594814498472	13.954188939546285	136.54969632802795
6	21	12.603073717088563	295616.4875327727	0.9970164029715162	1	204	64	255	0.05	884.4594814498472	13.954188939546285	134.0708840400878
6	22	5.016321997568156	279042.36615003215	0.9963011251866694	1	204	64	255	0.05	884.4594814498472	13.954188939546285	119.67388215762307
6	23	6.582461030577122	279010.0407543254	0.9906819785547941	1	204	64	255	0.05	884.4594814498472	13.954188939546285	121.22673879536683
6	24	5.952080749909811	279174.30840668804	0.997433464840866	1	204	64	255	0.05	884.4594814498472	13.954188939546285	120.66385553492975
6	25	13.0746409743914	258519.34413493975	0.9957896681971448	1	204	64	255	0.05	884.4594814498472	13.954188939546285	119.29936111868902
6	26	6.473313988668622	274380.7807381919	0.9969094299901081	1	204	64	255	0.05	884.4594814498472	13.954188939546285	119.21544454147913
6	27	17.9660557277021	275927.0022514673	0.994873030235108	1	204	64	255	0.05	884.4594814498472	13.954188939546285	131.343523446783
6	28	11.535689247753197	286283.1474817467	0.9941350169870793	1	204	64	255	0.05	884.4594814498472	13.954188939546285	129.16846185529891
6	29	12.479922922975788	274915.3342798246	0.9942841913020559	1	204	64	255	0.05	884.4594814498472	13.954188939546285	125.44169970981214
6	30	9.45515317936065	293630.5441543132	0.9966522254535374	1	204	64	255	0.05	884.4594814498472	13.954188939546285	130.10694611571063
6	31	25.701817013297813	277278.3397494799	0.9959005191130332	1	204	64	255	0.05	884.4594814498472	13.954188939546285	139.63454471892715
7	0	20.565451114034857	292233.1572319024	0.9965333482771679	1	204	64	255	0.05	884.4594814498472	13.954188939546285	140.64306251181142
7	1	9.256509484839228	319486.0801339217	0.9973656189336638	1	204	64	255	0.05	884.4594814498472	13.954188939546285	140.53225430689852
7	2	34.87961614087527	298497.12250564963	0.9962610895739497	1	204	64	255	0.05	884.4594814498472	13.954188939546285	157.53106958681238
7	3	72.70220806166859	328635.71508024796	0.9947852165458823	1	204	64	255	0.05	884.4594814498472	13.954188939546285	207.7375067958277
7	4	373.43097253839653	372264.52004476206	0.9500442677871048	1	204	64	255	0.05	884.4594814498472	13.954188939546285	526.3931989966435
7	5	467.9465451578917	374008.5508873077	0.9616277279050658	1	204	64	255	0.05	884.4594814498472	13.954188939546285	621.6253879637173
7	6	235.87920827060995	360567.4595206307	0.9965733376371115	1	204	64	255	0.05	884.4594814498472	13.954188939546285	384.0351523021221
7	7	251.45784648615654	390240.14299094863	0.9930167826991935	1	204	64	255	0.05	884.4594814498472	13.954188939546285	411.8061953379424
7	8	100.25551577931378	334018.6694121312	0.9944318820271864	1	204	64	255	0.05	884.4594814498472	13.954188939546285	237.50265215899688
7	9	93.08291352430075	303770.60661297425	0.977596340549592	1	204	64	255	0.05	884.4594814498472	13.954188939546285	217.90122367243328
7	10	103.43441012868888	282130.66866960336	0.9815822139251	1	204	64	255	0.05	884.4594814498472	13.954188939546285	219.3609433010347
7	11	206.52289861498048	381062.7645894873	0.9881486086059642	1	204	64	255	0.05	884.4594814498472	13.954188939546285	363.10029386321435
7	12	263.8913830782983	379393.6935600448	0.9913051526693589	1	204	64	255	0.05	884.4594814498472	13.954188939546285	419.7829627114696
7	13	184.25091928917266	382765.6748562326	0.9928596191522988	1	204	64	255	0.05	884.4594814498472	13.954188939546285	341.52803458010266
7	14	68.43759294323175	296969.9620650306	0.9933732311167393	1	204	64	255	0.05	884.4594814498472	13.954188939546285	190.46154135288992
7	15	28.37060974383104	274283.4305698377	0.9960692030766617	1	204	64	255	0.05	884.4594814498472	13.954188939546285	141.07273944322753
7	16	19.79005512113065	267696.3301505939	0.9963543129527433	1	204	64	255	0.05	884.4594814498472	13.954188939546285	129.7855676389853
7	17	12.1714933173499	267613.1990031817	0.9950540372955318	1	204	64	255	0.05	884.4594814498472	13.954188939546285	122.13284752918423
7	18	6.258921500705014	313807.16661319527	0.9936109184993164	1	204	64	255	0.05	884.4594814498472	13.954188939546285	135.20122005211323
7	19	12.021132798317637	301081.58544601285	0.9932794360111621	1	204	64	255	0.05	884.4594814498472	13.954188939546285	135.7345332853245
7	20	13.33528698230242	306904.701827581	0.9950059619154957	1	204	64	255	0.05	884.4594814498472	13.954188939546285	139.44138620552795
7	21	21.469727013017746	292156.7817174573	0.9957446459331754	1	204	64	255	0.05	884.4594814498472	13.954188939546285	141.5159559714068
7	22	1.765296799377893	297422.5107823663	0.9960661186092086	1	204	64	255	0.05	884.4594814498472	13.954188939546285	123.9751959393828
7	23	-0.1710195903173144	301028.6955331608	0.990626711854981	1	204	64	255	0.05	884.4594814498472	13.954188939546285	123.52064861120057
7	24	12.957148969453868	313496.7559913512	0.9960857946887601	1	204	64	255	0.05	884.4594814498472	13.954188939546285	141.77190085101603
7	25	16.523916090513012	274921.69891883025	0.9902430657116089	1	204	64	255	0.05	884.4594814498472	13.954188939546285	129.48830808589193
7	26	28.183026186120088	266241.2678266815	0.9913834642228557	1	204	64	255	0.05	884.4594814498472	13.954188939546285	137.5806585388857
7	27	0.25497378666415216	283729.98966049426	0.9940366713243588	1	204	64	255	0.05	884.4594814498472	13.954188939546285	116.8386625202186
7	28	5.213003903967859	308412.821756051	0.9964344877564736	1	204	64	255	0.05	884.4594814498472	13.954188939546285	131.93878448172345
7	29	6.868732526223681	288827.06953464076	0.9957612799585548	1	204	64	255	0.05	884.4594814498472	13.954188939546285	125.54679406192221
7	30	12.556060195797329	263735.8864956586	0.9960545172226726	1	204	64	255	0.05	884.4594814498472	13.954188939546285	120.92423987207874
7	31	21.00362050129479	289169.00842279877	0.9986255781619738	1	204	64	255	0.05	884.4594814498472	13.954188939546285	139.8221835643455
8	0	20.27120230445371	297212.7287235995	0.9971212775255732	1	204	64	255	0.05	884.4594814498472	13.954188939546285	142.3949027092794
8	1	25.256806384844595	290462.59301822184	0.9963172901798105	1	204	64	255	0.05	884.4594814498472	13.954188939546285	144.60689896299442
8	2	51.35995252029949	240622.29068159268	0.9907162924575734	1	204	64	255	0.05	884.4594814498472	13.954188939546285	150.2308342087135
8	3	123.30109996974983	299754.998496252	0.953593406898603	1	204	64	255	0.05	884.4594814498472	13.954188939546285	246.4694103863909
8	4	232.22633516647346	368606.14746669855	0.9878649872137719	1	204	64	255	0.05	884.4594814498472	13.954188939546285	383.68534876229904
8	5	336.92002179782975	425809.0105705918	0.9866506604625118	1	204	64	255	0.05	884.4594814498472	13.954188939546285	511.8834974871842
8	6	238.82388579083675	380845.0640413762	0.9858520372965455	1	204	64	255	0.05	884.4594814498472	13.954188939546285	395.31182862352415
8	7	89.36427512667487	326507.4637839016	0.9921749541414757	1	204	64	255	0.05	884.4594814498472	13.954188939546285	223.52508263423886
8	8	201.28920701194065	359892.01585014514	0.9725785936564105	1	204	64	255	0.05	884.4594814498472	13.954188939546285	349.167613534178
8	9	174.41935155458987	393942.68749596435	0.9785649911569251	1	204	64	255	0.05	884.4594814498472	13.954188939546285	336.2890633635006
8	10	342.4801023727438	369904.0472130101	0.9395060519389641	1	204	64	255	0.05	884.4594814498472	13.954188939546285	494.47241856450717
8	11	130.40039464755074	336864.9237395668	0.9943271863865397	1	204	64	255	0.05	884.4594814498472	13.954188939546285	268.81704725977363
8	12	111.89492869303928	377698.4232237384	0.9881427107376887	1	204	64	255	0.05	884.4594814498472	13.954188939546285	267.0899275049739
8	13	155.9267288658882	399083.9399464013	0.9880182556345621	1	204	64	255	0.05	884.4594814498472	13.954188939546285	319.90896383845734
8	14	61.6682705100834	304920.22554630536	0.9975462892889658	1	204	64	255	0.05	884.4594814498472	13.954188939546285	186.9589551719078
8	15	10.015895048059576	285090.0466936256	0.9971641691274851	1	204	64	255	0.05	884.4594814498472	13.954188939546285	127.15842659551679
8	16	15.671918486337887	252199.94189373608	0.9947973090113944	1	204	64	255	0.05	884.4594814498472	13.954188939546285	119.30001772090304
8	17	23.004688090965203	252641.26868331933	0.9949352489268258	1	204	64	255	0.05	884.4594814498472	13.954188939546285	126.81412700389188
8	18	17.19978187967982	266326.79982636595	0.9911388496826807	1	204	64	255	0.05	884.4594814498472	13.954188939546285	126.63255904050716
8	19	14.397500555281624	290054.3542989819	0.9941529465687282	1	204	64	255	0.05	884.4594814498472	13.954188939546285	133.579849230752
8	20	12.071165401978107	308949.8663501846	0.9931658102774911	1	204	64	255	0.05	884.4594814498472	13.954188939546285	139.01761577876846
8	21	10.208530558372587	313754.42963252915	0.9969034463426262	1	204	64	255	0.05	884.4594814498472	13.954188939546285	139.12915966360742
8	22	12.664911209087933	327290.328379448	0.9966260594219389	1	204	64	255	0.05	884.4594814498472	13.954188939546285	147.14739511905447
8	23	4.890086600659089	308500.32234688994	0.9919405433006456	1	204	64	255	0.05	884.4594814498472	13.954188939546285	131.6518208738932
8	24	10.81467195853358	305597.86716422025	0.9966598534484015	1	204	64	255	0.05	884.4594814498472	13.954188939546285	136.3837972587636
8	25	20.550549184153738	270800.7901301703	0.9956497000609794	1	204	64	255	0.05	884.4594814498472	13.954188939546285	131.82167375971787
8	26	16.906936796969404	300620.1252709873	0.9966187032326304	1	204	64	255	0.05	884.4594814498472	13.954188939546285	140.43072486594286
8	27	14.04698721871685	257462.44195905593	0.9880215596669462	1	204	64	255	0.05	884.4594814498472	13.954188939546285	119.8374298499377
8	28	10.840445296599768	289227.4772990496	0.9942048911345199	1	204	64	255	0.05	884.4594814498472	13.954188939546285	129.6830330222446
8	29	6.762901171022122	297132.90504244575	0.999331780354356	1	204	64	255	0.05	884.4594814498472	13.954188939546285	128.8538022964754
8	30	6.652162158326178	273734.5999502745	0.9982410550311034	1	204	64	255	0.05	884.4594814498472	13.954188939546285	119.12877922088383
8	31	27.667337377968863	281119.4203763028	0.996808149122182	1	204	64	255	0.05	884.4594814498472	13.954188939546285	143.17835206247503
9	0	40.55301922711729	312576.29490864486	0.9971881412930167	1	204	64	255	0.05	884.4594814498472	13.954188939546285	168.9895567772089
9	1	138.2340190577517	323788.56115100894	0.9715329734112542	1	204	64	255	0.05	884.4594814498472	13.954188939546285	271.2776387113659
9	2	501.9199473966914	354518.2740991925	0.9054440249134093	1	204	64	255	0.05	884.4594814498472	13.954188939546285	647.5903016916079
9	3	875.776789911738	372860.9976065657	0.816915879643532	1	204	64	255	0.05	884.4594814498472	13.954188939546285	1028.9841069735023
9	4	307.18233976312445	404402.97777612705	0.9794666328422974	1	204	64	255	0.05	884.4594814498472	13.954188939546285	473.3501493076476
9	5	242.05491337145958	419312.6528973912	0.9907398045013639	1	204	64	255	0.05	884.4594814498472	13.954188939546285	414.3490577653083
9	6	160.4023222346704	411830.8954167697	0.995487026737619	1	204	64	255	0.05	884.4594814498472	13.954188939546285	329.62223790019743
9	7	94.86136507943411	381137.7513306859	0.9951967270943308	1	204	64	255	0.05	884.4594814498472	13.954188939546285	251.46957212484708
9	8	172.58586469936495	396330.5663623062	0.9659995474086323	1	204	64	255	0.05	884.4594814498472	13.954188939546285	335.43674782125584
9	9	641.8301686531618	484259.0697168211	0.9558379890799857	1	204	64	255	0.05	884.4594814498472	13.954188939546285	840.8105750522932
9	10	560.768551409742	406816.3519637022	0.9574791761036349	1	204	64	255	0.05	884.4594814498472	13.954188939546285	727.9280082081157
9	11	154.4910675589748	387608.4915055489	0.9854640218708869	1	204	64	255	0.05	884.4594814498472	13.954188939546285	313.75807975686604
9	12	113.94987194383185	294963.6006314962	0.9705959757275439	1	204	64	255	0.05	884.4594814498472	13.954188939546285	235.14941325738408
9	13	217.1172411634532	279680.1558604465	0.9811535454485294	1	204	64	255	0.05	884.4594814498472	13.954188939546285	332.036866948525
9	14	38.2024261978699	311593.1110152661	0.9963716252763107	1	204	64	255	0.05	884.4594814498472	13.954188939546285	166.23497682669642
9	15	21.67123088154662	299187.19568876317	0.9965462188910019	1	204	64	255	0.05	884.4594814498472	13.954188939546285	144.60623305379124
9	16	11.506495496686426	274613.70027990016	0.9961209836206227	1	204	64	255	0.05	884.4594814498472	13.954188939546285	124.34433189780353
9	17	8.892011667079487	297956.7348127079	0.9948586239201574	1	204	64	255	0.05	884.4594814498472	13.954188939546285	131.32142164604028
9	18	12.348155039264867	272264.59137435805	0.9939767595127207	1	204	64	255	0.05	884.4594814498472	13.954188939546285	124.2207505725673
9	19	6.188758709569356	277288.1519427986	0.9975276815270265	1	204	64	255	0.05	884.4594814498472	13.954188939546285	120.12551821209486
9	20	12.611915596020339	299509.8680298996	0.9943036544569898	1	204	64	255	0.05	884.4594814498472	13.954188939546285	135.67950273690712
9	21	10.009367867392797	288517.4626099135	0.9972585446702237	1	204	64	255	0.05	884.4594814498472	13.954188939546285	128.56021296965986
9	22	11.333596702398722	286946.5146028899	0.9976246224455227	1	204	64	255	0.05	884.4594814498472	13.954188939546285	129.23894460612647
9	23	15.44440427345259	265690.0977103748	0.9984901191597968	1	204	64	255	0.05	884.4594814498472	13.954188939546285	124.61556269811626
9	24	9.71080046382761	280473.83528771094	0.9970602590590419	1	204	64	255	0.05	884.4594814498472	13.954188939546285	124.95654642890979
9	25	17.30885405873073	252237.7910124513	0.9931512213657859	1	204	64	255	0.05	884.4594814498472	13.954188939546285	120.95250536757754
9	26	18.399481071685017	268131.8195245939	0.9932097952870461	1	204	64	255	0.05	884.4594814498472	13.954188939546285	128.57393469367156
9	27	22.296349026602627	273376.45955936314	0.9963736236646873	1	204	64	255	0.05	884.4594814498472	13.954188939546285	134.62580741937396
9	28	25.41615210967555	268276.7047226605	0.9925896842129995	1	204	64	255	0.05	884.4594814498472	13.954188939546285	135.65013856727708
9	29	17.77698835524467	295654.9805486685	0.9977798948277198	1	204	64	255	0.05	884.4594814498472	13.954188939546285	139.26061532768932
9	30	13.811912488278352	283412.9628850072	0.9977514801676628	1	204	64	255	0.05	884.4594814498472	13.954188939546285	130.26533599693425
9	31	7.847966598219301	295952.71439833404	0.9969291514577482	1	204	64	255	0.05	884.4594814498472	13.954188939546285	129.45393139789326
10	0	90.97390361883132	349421.67932932015	0.9929405737290101	1	204	64	255	0.05	884.4594814498472	13.954188939546285	234.55008443930177
10	1	162.22530942552777	405795.0968656166	0.9924569474427345	1	204	64	255	0.05	884.4594814498472	13.954188939546285	328.9651359739753
10	2	220.05294712553905	358647.80309578305	0.9854990035492726	1	204	64	255	0.05	884.4594814498472	13.954188939546285	367.4201108544205
10	3	647.1002944633387	337696.0006820402	0.9017877757769892	1	204	64	255	0.05	884.4594814498472	13.954188939546285	785.8584337675072
10	4	295.536158817544	433026.4800954483	0.9808916256151665	1	204	64	255	0.05	884.4594814498472	13.954188939546285	473.46526821215684
10	5	199.08016236338165	382334.9931363202	0.9916009378518149	1	204	64	255	0.05	884.4594814498472	13.954188939546285	356.1803119989096
10	6	191.8347589571344	404235.9353201965	0.9854321688595085	1	204	64	255	0.05	884.4594814498472	13.954188939546285	357.93393132406914
10	7	89.59937534274195	323974.2690682322	0.9862617242351425	1	204	64	255	0.05	884.4594814498472	13.954188939546285	222.7193017485709
10	8	410.4693264437576	306811.07711993664	0.9366187798749812	1	204	64	255	0.05	884.4594814498472	13.954188939546285	536.5369555927169
10	9	603.4818335990412	428970.83896117937	0.9710150451501502	1	204	64	255	0.05	884.4594814498472	13.954188939546285	779.7444938312713
10	10	382.55450956221614	392217.40222859895	0.9740344072496258	1	204	64	255	0.05	884.4594814498472	13.954188939546285	543.7153075166985
10	11	234.91020165328553	325797.12417639536	0.9803356095906497	1	204	64	255	0.05	884.4594814498472	13.954188939546285	368.7791330296174
10	12	250.0812155124619	286607.4671915336	0.9807427701980151	1	204	64	255	0.05	884.4594814498472	13.954188939546285	367.84724998683106
10	13	240.83289302440707	335795.2519910389	0.9827968370529541	1	204	64	255	0.05	884.4594814498472	13.954188939546285	378.8100211495404
10	14	76.92131358737677	379727.6249381031	0.9966323203739983	1	204	64	255	0.05	884.4594814498472	13.954188939546285	232.95010448920704
10	15	26.034410086330695	290586.9848132364	0.9954196285736746	1	204	64	255	0.05	884.4594814498472	13.954188939546285	145.435614830411
10	16	11.77043883492857	266548.66451926134	0.9934768676203579	1	204	64	255	0.05	884.4594814498472	13.954188939546285	121.2943794442459
10	17	14.541394264814443	274665.6904976666	0.99838009686534	1	204	64	255	0.05	884.4594814498472	13.954188939546285	127.4005932697667
10	18	9.09155815071722	287682.28512689506	0.9906448741552278	1	204	64	255	0.05	884.4594814498472	13.954188939546285	127.29923166286086
10	19	13.52470969742987	288152.2964784056	0.9978231439346296	1	204	64	255	0.05	884.4594814498472	13.954188939546285	131.92550927697056
10	20	15.483749157588903	277308.300795129	0.9944413463492786	1	204	64	255	0.05	884.4594814498472	13.954188939546285	129.42878775507802
10	21	19.417428036644964	280236.01661078824	0.9946103359600711	1	204	64	255	0.05	884.4594814498472	13.954188939546285	134.5654551154065
10	22	1.1225681633928843	281507.06847622746	0.996260021428405	1	204	64	255	0.05	884.4594814498472	13.954188939546285	116.79286613506177
10	23	5.349199147131486	301753.6935551677	0.9970677018080104	1	204	64	255	0.05	884.4594814498472	13.954188939546285	129.33876657259546
10	24	5.85283291570579	291574.19302272564	0.9978288459743968	1	204	64	255	0.05	884.4594814498472	13.954188939546285	125.65967815886772
10	25	17.12748686355866	281314.83163409785	0.9952247908432864	1	204	64	255	0.05	884.4594814498472	13.954188939546285	132.71879536995186
10	26	14.20802349479274	284784.8039448817	0.9918507260183731	1	204	64	255	0.05	884.4594814498472	13.954188939546285	131.22513183390205
10	27	13.395500714342347	316058.9466933406	0.9958166676518743	1	204	64	255	0.05	884.4594814498472	13.954188939546285	143.26304804989994
10	28	20.793913529164854	305669.5058805896	0.992508805081989	1	204	64	255	0.05	884.4594814498472	13.954188939546285	146.39247493454707
10	29	38.73585281741188	311757.6684525906	0.9909554482338894	1	204	64	255	0.05	884.4594814498472	13.954188939546285	166.83601953812487
10	30	55.23183059101646	295899.7143935465	0.9919671038276454	1	204	64	255	0.05	884.4594814498472	13.954188939546285	176.81601786879918
10	31	33.457759788556245	312850.05285044893	0.9975034369707081	1	204	64	255	0.05	884.4594814498472	13.954188939546285	162.00678354679883
11	0	112.79530879862241	379717.71460858866	0.9945013368163159	1	204	64	255	0.05	884.4594814498472	13.954188939546285	268.82002757972714
11	1	171.84274813221032	413983.7286198584	0.9952854391384083	1	204	64	255	0.05	884.4594814498472	13.954188939546285	341.947255646292
11	2	152.30196803948206	320412.9478966865	0.9896060148532826	1	204	64	255	0.05	884.4594814498472	13.954188939546285	283.9585596760802
11	3	325.2347817305906	373033.4957250996	0.9867955374322332	1	204	64	255	0.05	884.4594814498472	13.954188939546285	478.51297768317056
11	4	259.78041889175705	407040.14851246634	0.9983718022226631	1	204	64	255	0.05	884.4594814498472	13.954188939546285	427.0318329316334
11	5	127.65774800183476	390177.5525569776	0.9945489444522807	1	204	64	255	0.05	884.4594814498472	13.954188939546285	287.98037865696296
11	6	416.00114750957835	398693.27959832293	0.9290232926532177	1	204	64	255	0.05	884.4594814498472	13.954188939546285	579.822861472453
11	7	747.2211387336035	273014.5003221764	0.9067700999606976	1	204	64	255	0.05	884.4594814498472	13.954188939546285	859.4018693056291
11	8	628.2435979059264	270373.3217067175	0.9539262883053226	1	204	64	255	0.05	884.4594814498472	13.954188939546285	739.339077158686
11	9	485.9004228197719	373044.16729889635	0.9798953544167196	1	204	64	255	0.05	884.4594814498472	13.954188939546285	639.1830036857666
11	10	262.5836592809909	363468.577834214	0.9867519910990661	1	204	64	255	0.05	884.4594814498472	13.954188939546285	411.93166297054177
11	11	136.63953107198864	323377.7373472075	0.9912026654040682	1	204	64	255	0.05	884.4594814498472	13.954188939546285	269.5143446204603
11	12	240.19839746638058	372667.93471206794	0.9795709210243643	1	204	64	255	0.05	884.4594814498472	13.954188939546285	393.32638564075774
11	13	410.0489221563889	344439.0254916726	0.9688134391105822	1	204	64	255	0.05	884.4594814498472	13.954188939546285	551.577747444332
11	14	139.1778250689691	377499.32931303966	0.987963487160415	1	204	64	255	0.05	884.4594814498472	13.954188939546285	294.29101686945097
11	15	117.26355591861534	264474.1976822388	0.9652475792409534	1	204	64	255	0.05	884.4594814498472	13.954188939546285	225.9351051529324
11	16	10.809901877574475	278000.75054501084	0.9936786495990966	1	204	64	255	0.05	884.4594814498472	13.954188939546285	125.03946572458146
11	17	6.555473490303854	273695.29572807805	0.9981815745188857	1	204	64	255	0.05	884.4594814498472	13.954188939546285	119.01594058150334
11	18	19.967237052932575	287440.83886323904	0.9915094756060104	1	204	64	255	0.05	884.4594814498472	13.954188939546285	138.0757011156922
11	19	14.093355156506192	298686.875238488	0.9934992536396587	1	204	64	255	0.05	884.4594814498472	13.954188939546285	136.8227773556514
11	20	8.720555747380502	287163.7344277714	0.9925844229270924	1	204	64	255	0.05	884.4594814498472	13.954188939546285	126.71515853911303
11	21	11.197856753361208	278659.0045201243	0.998922571162218	1	204	64	255	0.05	884.4594814498472	13.954188939546285	125.69789492221933
11	22	10.310016450682781	287291.48126157065	0.9954435098402932	1	204	64	255	0.05	884.4594814498472	13.954188939546285	128.35710998238315
11	23	1.9084054231513505	297622.4527713504	0.9960423695469843	1	204	64	255	0.05	884.4594814498472	13.954188939546285	124.20046004709498
11	24	7.737703879465954	288239.29193695553	0.9988692750683553	1	204	64	255	0.05	884.4594814498472	13.954188939546285	126.17424959734386
11	25	1.8922359730905498	286810.51640113874	0.9967768408211122	1	204	64	255	0.05	884.4594814498472	13.954188939546285	119.74170267779435
11	26	12.161122377118033	256975.51264810606	0.9983853440220154	1	204	64	255	0.05	884.4594814498472	13.954188939546285	117.75148740888967
11	27	18.125372984080457	268353.3961231977	0.9988465553854987	1	204	64	255	0.05	884.4594814498472	13.954188939546285	128.39087167759146
11	28	4.841192742246761	310153.6551612978	0.9951291273254603	1	204	64	255	0.05	884.4594814498472	13.954188939546285	132.28227585145885
11	29	18.553675869922785	293375.3435057195	0.9965169694034047	1	204	64	255	0.05	884.4594814498472	13.954188939546285	139.10060772685054
11	30	25.038032889034895	295508.39079828287	0.997835510717423	1	204	64	255	0.05	884.4594814498472	13.954188939546285	146.46142663110817
11	31	18.289296370955782	308036.6919977661	0.9972405728102034	1	204	64	255	0.05	884.4594814498472	13.954188939546285	144.86052650899302
12	0	108.33968644608146	364900.8008438753	0.9940360573638117	1	204	64	255	0.05	884.4594814498472	13.954188939546285	258.2761857040957
12	1	45.63546653834834	314879.91774957906	0.9972853361395037	1	204	64	255	0.05	884.4594814498472	13.954188939546285	175.0185548868534
12	2	168.91388080399415	300688.2967419778	0.9714810645405992	1	204	64	255	0.05	884.4594814498472	13.954188939546285	292.46568029877415
12	3	157.69073846992075	405392.5104472831	0.9820847818232132	1	204	64	255	0.05	884.4594814498472	13.954188939546285	324.2651436269267
12	4	137.93461112641498	381285.11324462487	0.9930660687593534	1	204	64	255	0.05	884.4594814498472	13.954188939546285	294.6033686815798
12	5	242.73574847587602	382637.5226906597	0.9767815810001442	1	204	64	255	0.05	884.4594814498472	13.954188939546285	399.96020647738953
12	6	485.09440671263184	427343.2941860588	0.9829882409861848	1	204	64	255	0.05	884.4594814498472	13.954188939546285	660.6883143266081
12	7	820.6625077083463	341359.5860577245	0.9200024362125743	1	204	64	255	0.05	884.4594814498472	13.954188939546285	960.9260017957672
12	8	880.8590482652867	284316.9270263486	0.945724386405865	1	204	64	255	0.05	884.4594814498472	13.954188939546285	997.6839075682573
12	9	375.42641126081804	376399.44035100704	0.9906189561896555	1	204	64	255	0.05	884.4594814498472	13.954188939546285	530.0876624238491
12	10	123.54429534136582	319750.7686450343	0.99700185206104	1	204	64	255	0.05	884.4594814498472	13.954188939546285	254.92879977331978
12	11	51.252609417253296	301198.64965403016	0.9925054591356025	1	204	64	255	0.05	884.4594814498472	13.954188939546285	175.01411118959012
12	12	93.19160540320402	387187.55629602616	0.9900735672944141	1	204	64	255	0.05	884.4594814498472	13.954188939546285	252.28565675369697
12	13	152.67437690944087	368410.0610435311	0.994051324343751	1	204	64	255	0.05	884.4594814498472	13.954188939546285	304.0528192602219
12	14	92.52974627600182	358592.1801799583	0.9839293307638315	1	204	64	255	0.05	884.4594814498472	13.954188939546285	239.8740547377586
12	15	40.95745735022493	297139.205519104	0.9927767726006864	1	204	64	255	0.05	884.4594814498472	13.954188939546285	163.0509473201302
